"NumHeavyAtoms","NumStereocenters","NumAromaticHeterocycles","NumSaturatedCarbocycles","slogp_VSA4","slogp_VSA7","slogp_VSA9","slogp_VSA10","slogp_VSA11","smr_VSA8","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA12","peoe_VSA14","MQN4","MQN5","MQN6","MQN11","MQN18","MQN33","MQN34","MQN37","MQN38","MQN39","MQN40","Prediction (pIC50)"
27,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,0,0,0,0,0,0,0,0,0,0,0,0,0,7.247056483866764
29,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.114809410557281
32,0,1,0,17.658089478757184,5.022633313741326,0,21.58305037487697,0,0,0,0,17.521374209088158,0,0,0,0,0,1,0,0,0,0,0,0,0,7.4753540014877276
27,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,7.1931651497739475
31,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.540220132174878
32,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.896084338178562
32,0,2,0,17.658089478757184,0,0,21.71352687802844,0,0,0,0,5.920434318855644,0,5.907179729351506,1,0,0,1,0,0,0,0,0,0,0,8.039292361977715
32,0,2,0,17.658089478757184,5.022633313741326,0,21.71352687802844,0,0,0,0,23.94219583201417,0,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,7.836819291993725
28,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11390108612491
25,0,1,0,5.817220841045895,10.045266627482652,0,21.583050374876972,11.629500169719275,0,4.9839785209472085,0,23.20187978046503,5.879988336435371,0,0,0,0,1,0,0,0,1,0,0,0,6.771569734338291
37,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,6.901439598538364
28,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,6.953249709635121
25,0,1,0,5.817220841045895,5.022633313741326,0,27.270436649560537,11.629500169719275,0,4.9839785209472085,0,11.600939890232516,5.879988336435371,0,0,0,0,1,0,0,0,1,0,0,0,6.381814962438253
25,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.629500169719275,0,4.9839785209472085,0,27.530883788181864,5.879988336435371,0,1,0,0,1,0,0,0,1,0,0,0,7.222590929746187
26,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,17.379012003003183,0,4.9839785209472085,0,11.600939890232516,5.879988336435371,0,0,0,0,1,0,0,0,1,0,0,0,6.180641386237476
32,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,0,0,0,0,11.600939890232516,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,7.194708754798869
32,0,2,0,12.343784214475903,0,0,11.50524905251859,0,0,0,6.423349895620259,11.986801387317254,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,7.020976298856421
35,0,2,0,0,0,0,11.50524905251859,0,0,0,0,0,0,11.725368110181304,0,0,0,2,0,0,0,0,0,0,0,6.432636367555431
32,0,2,0,0,0,0,11.50524905251859,5.749511833283905,0,0,0,0,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.48344965991046
32,0,2,0,13.847474399381248,0,0,11.50524905251859,0,0,0,0,6.06636706846161,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.981606553777541
36,0,2,0,0,0,0,11.50524905251859,5.749511833283905,0,0,0,0,0,11.725368110181304,0,0,0,2,0,0,0,0,0,0,0,6.269855445718813
33,0,2,0,0,0,0,11.50524905251859,5.749511833283905,0,0,0,0,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.4866442174902135
31,0,2,0,6.923737199690624,0,0,11.50524905251859,0,0,0,0,17.696185628620217,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.784076358200553
39,0,2,0,0,5.022633313741326,0,11.50524905251859,5.749511833283905,0,0,0,23.733674027155736,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.90048033664188
38,0,2,0,0,0,0,11.50524905251859,5.749511833283905,0,0,0,30.33183534230805,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.478986401573023
31,0,2,0,0,0,0,11.50524905251859,5.749511833283905,0,0,0,12.13273413692322,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.523570224452638
32,0,2,0,11.63444168209179,0,0,20.28607914786823,0,0,0,0,0,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.932529551569128
34,0,2,0,0,0,0,11.50524905251859,5.749511833283905,0,0,0,6.06636706846161,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.491437185369707
33,0,2,0,0,0,0,11.50524905251859,0,0,0,0,12.13273413692322,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.635367085790667
45,0,3,0,6.923737199690624,0,0,24.67649419554305,11.49902366656781,0,13.171245143024459,0,0,0,11.932361339672928,0,0,0,2,0,0,0,0,0,0,0,6.45054361011522
45,0,3,0,6.923737199690624,0,0,24.67649419554305,11.49902366656781,0,13.171245143024459,0,6.06636706846161,0,11.932361339672928,0,0,0,2,0,0,0,0,0,0,0,6.380602040419231
38,0,3,0,0,0,0,11.50524905251859,5.749511833283905,0,0,0,6.06636706846161,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.850208543044447
40,0,2,0,0,10.045266627482652,0,11.50524905251859,5.749511833283905,0,0,0,35.33461391738825,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,7.316383976677026
34,0,2,0,0,0,0,11.50524905251859,0,0,0,0,32.903945735995094,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.673599934784205
32,1,2,0,0,0,0,5.817862777835028,0,0,0,0,30.33183534230805,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.876305821804969
32,1,2,0,0,0,0,5.817862777835028,0,0,0,0,30.33183534230805,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.874417824646246
31,0,2,0,0,0,0,5.817862777835028,0,0,0,0,30.33183534230805,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.659031581328097
33,0,3,0,0,0,0,11.50524905251859,0,0,5.098681808301038,0,0,0,5.756062822229453,0,0,0,2,0,0,0,0,0,0,0,6.8491017678512485
31,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,24.088128581620136,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.904388436359114
30,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,11.600939890232516,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.895025789816837
29,0,1,0,11.735126887207288,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,1,0,0,0,0,8.01904826928811
34,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.644597952715751
32,2,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.132267604621322
29,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,1,0,0,0,0,8.125437344695882
32,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.893048593002043
30,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.906055034952047
31,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,7.731629401247705
29,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.90762719069896
32,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,1,0,0,0,0,7.856193995788235
35,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,1,0,0,0,0,7.8295886507381836
29,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.907935944085562
30,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.904989399909108
30,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.903167684770741
25,0,1,0,0,0,0,11.50524905251859,11.49902366656781,0,0,0,21.99631096641096,0,0,1,0,0,3,0,0,0,0,0,1,0,7.996073577061251
28,0,1,0,0,0,0,11.50524905251859,11.49902366656781,0,0,0,21.99631096641096,0,0,1,0,0,4,0,0,0,0,0,0,1,8.500481304420882
28,0,1,0,0,5.022633313741326,0,11.50524905251859,11.49902366656781,0,0,0,17.667306958694127,0,0,0,0,0,4,0,0,0,0,0,0,1,7.9328003489056975
29,0,1,0,5.817220841045895,5.022633313741326,0,15.895664100193411,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,4,0,0,0,0,0,0,1,8.110428355317413
20,0,1,0,0,5.022633313741326,0,17.19263532720215,0,0,0,0,17.667306958694127,0,0,0,0,0,0,0,0,0,0,0,0,0,7.273825243252293
32,1,2,0,0,5.022633313741326,0,17.19263532720215,5.749511833283905,0,0,11.336785877934737,11.600939890232516,0,0,0,0,1,1,0,0,0,0,0,0,0,7.383185159597213
34,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,24.097781619992407,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.682737101787479
30,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.906055034952044
33,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,24.097781619992407,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.688854787749607
40,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,34.90952850054102,0,0,0,0,1,1,0,0,0,0,0,0,0,7.077227844820457
39,0,2,0,0,5.022633313741326,0,11.50524905251859,5.749511833283905,0,0,0,53.10862970592586,0,0,0,0,1,1,0,0,0,0,0,0,0,6.930343191437056
36,0,1,0,17.658089478757184,5.022633313741326,0,21.58305037487697,0,0,0,0,30.0207442115423,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.070880057140869
30,0,1,0,11.735126887207288,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,17.667306958694127,0,0,0,0,0,0,0,0,0,0,0,0,0,7.245063132022684
29,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.113381309354368
29,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,17.667306958694127,0,0,0,0,0,0,0,0,0,0,0,0,0,7.113348293324864
30,0,1,0,11.735126887207288,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.238496911678589
37,0,1,0,0,5.022633313741326,0,11.50524905251859,22.99804733313562,0,0,0,11.600939890232516,6.792942306099827,0,0,0,0,3,0,0,0,0,0,0,0,6.671072016485496
33,1,1,0,5.817220841045895,0,0,10.208277825509848,11.49902366656781,0,0,0,24.97437738277524,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.32803148313277
33,1,1,0,0,5.022633313741326,0,5.817862777835028,11.49902366656781,0,0,0,36.575317273007755,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.603633352864933
25,0,1,0,0,0,0,20.28607914786823,11.49902366656781,0,0,0,12.13273413692322,0,0,0,0,0,0,0,0,0,0,0,0,0,6.616722974483333
25,0,1,0,0,0,0,24.67649419554305,11.49902366656781,0,13.171245143024459,0,12.13273413692322,0,6.176298517443475,0,0,0,0,0,0,0,0,0,0,0,6.1669687522136085
27,0,1,0,0,0,0,11.50524905251859,11.49902366656781,0,0,0,42.46456947923127,0,0,0,0,0,0,0,0,0,0,0,0,0,6.574246562958574
23,0,1,0,11.33111286753076,0,0,11.50524905251859,11.49902366656781,0,5.261891554738487,0,6.06636706846161,0,0,0,0,0,0,0,0,0,0,0,0,0,6.705607958616739
25,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,27.530883788181864,0,0,1,0,0,0,0,0,0,0,0,0,0,7.965399541393207
25,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.132497703450506
28,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.114266083798246
29,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.109485241976125
34,1,1,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,7.7369844162567825
32,0,1,0,17.148333708576654,0,0,15.89566410019341,11.49902366656781,0,5.261891554738487,0,12.152040213667762,0,0,0,0,0,0,0,0,0,0,0,0,0,6.829053030272822
33,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.527404758670652
31,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,6.93286883336496
36,0,1,0,0,0,0,5.817862777835028,17.248535499851716,0,0,0,12.13273413692322,11.566489892729878,0,0,0,0,0,0,0,0,0,0,0,0,7.231946628980457
33,0,1,0,11.232211310442676,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,1,0,0,0,2,0,0,0,0,7.324630864238102
24,0,1,0,0,5.022633313741326,0,17.19263532720215,0,0,11.761884949391115,0,17.667306958694127,0,0,0,0,1,0,0,0,0,0,0,0,0,6.713458580032667
34,0,1,0,11.232211310442676,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,1,0,0,0,2,0,0,0,0,7.257331794361886
30,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,1,0,0,0,0,7.297954622231164
31,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,1,0,0,0,0,7.295370361124304
33,0,1,0,11.232211310442676,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,1,0,0,0,0,7.233089110805761
31,0,1,0,11.232211310442676,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,2,0,0,0,0,7.424937401561937
31,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,2,0,0,0,0,7.369076133733594
31,0,1,0,11.232211310442676,5.022633313741326,0,15.89566410019341,11.49902366656781,0,11.761884949391115,0,11.600939890232516,0,0,0,0,1,0,0,0,2,0,0,0,0,7.002391043285772
29,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,1,0,0,0,0,7.303403577675889
30,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,1,0,0,0,0,7.308937311432707
32,0,1,0,11.232211310442676,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,2,0,0,0,0,7.459395574365572
32,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,2,0,0,0,0,7.310852951531203
32,0,1,0,11.232211310442676,5.022633313741326,0,15.89566410019341,11.49902366656781,0,11.761884949391115,0,11.600939890232516,0,0,0,0,1,0,0,0,2,0,0,0,0,6.993698213281416
20,0,1,0,5.817220841045895,5.022633313741326,0,21.58305037487697,0,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.434165574934217
30,0,1,0,0,0,0,17.19263532720215,0,0,0,0,28.417132589336966,5.907179729351506,0,1,0,0,0,0,0,0,0,0,0,0,8.071840905474227
28,0,1,0,0,0,0,17.19263532720215,0,0,0,0,28.41713258933697,0,0,1,0,0,0,0,0,0,0,0,0,0,7.646398355054179
47,0,2,0,12.740958040736519,0,0,10.077801322358383,22.99804733313562,0,0,0,29.828919765543436,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8720537693240376
34,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,17.676959997066398,0,0,0,0,0,2,0,0,0,0,0,0,0,6.90944830468948
42,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,29.809694133989616,0,0,0,0,0,2,0,0,0,0,0,0,0,6.7464781674622545
31,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,17.676959997066398,0,0,0,0,0,1,0,0,0,0,0,0,0,7.099588101176432
39,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,29.809694133989616,0,0,0,0,0,1,0,0,0,0,0,0,0,6.951213891438395
25,0,1,0,0,5.022633313741326,0,11.50524905251859,11.49902366656781,0,0,12.407033161179976,17.667306958694127,0,0,0,0,0,0,0,0,0,0,0,0,0,7.163026500772461
30,0,1,0,11.735126887207288,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,12.407033161179976,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46072977696051
31,0,1,0,11.735126887207288,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,12.407033161179976,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.455718164478762
32,0,1,0,11.735126887207288,5.022633313741326,0,15.89566410019341,17.248535499851716,0,0,12.407033161179976,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.321954408407465
31,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,12.407033161179976,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.312525502592721
30,0,1,0,11.735126887207288,0,0,15.89566410019341,11.49902366656781,0,0,0,15.929943897949348,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6555111880064874
34,2,1,1,11.33111286753076,0,0,5.687386274683562,11.49902366656781,0,5.261891554738487,0,30.33183534230805,0,0,0,0,0,1,0,1,0,0,0,0,0,7.392399993519988
35,2,1,1,11.33111286753076,0,0,5.687386274683562,11.49902366656781,0,5.261891554738487,0,30.33183534230805,0,0,0,0,0,0,0,1,0,0,0,0,0,7.569599162082607
26,0,1,0,11.840868637711289,0,0,11.50524905251859,11.49902366656781,0,0,0,17.907235706172898,0,0,0,0,0,0,0,0,0,0,0,0,0,6.835930132164797
27,0,1,0,11.840868637711289,0,0,11.50524905251859,11.49902366656781,0,0,0,17.907235706172898,0,0,0,0,0,0,0,0,0,0,0,0,0,6.828532790286208
21,0,1,0,18.161005055521798,5.022633313741326,0,15.89566410019341,0,0,0,6.423349895620259,17.521374209088158,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8095068900550375
27,0,1,0,17.658089478757184,5.022633313741326,0,15.895664100193411,0,0,0,0,41.640909733328634,0,0,0,0,0,0,0,0,0,0,0,0,0,7.691123094637957
31,0,1,0,11.735126887207288,0,0,15.89566410019341,11.49902366656781,0,0,0,15.929943897949348,0,0,1,0,0,0,0,0,0,0,0,0,0,7.650471944230729
23,0,1,0,17.658089478757184,5.022633313741326,0,15.89566410019341,0,0,0,0,23.441808527943806,0,0,0,0,0,0,0,0,0,0,0,0,0,7.673600355825665
24,0,1,0,17.658089478757184,5.022633313741326,0,15.89566410019341,0,0,0,0,23.441808527943806,0,0,0,0,0,0,0,0,0,0,0,0,0,7.680021387176467
25,0,1,0,17.658089478757184,5.022633313741326,0,15.89566410019341,0,0,0,0,23.441808527943806,0,0,0,0,0,0,0,0,0,0,0,0,0,7.672623050968736
25,0,1,0,17.658089478757184,5.022633313741326,0,15.89566410019341,0,0,0,0,23.441808527943806,0,0,0,0,0,0,0,0,0,0,0,0,0,7.673845199054257
28,0,1,0,17.658089478757184,5.022633313741326,0,15.895664100193411,0,0,0,0,23.441808527943806,0,0,0,0,0,1,0,0,0,0,0,0,0,7.482620455450741
28,0,1,0,17.658089478757184,5.022633313741326,0,15.895664100193411,0,0,0,0,29.862630150869812,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6633106486925
31,0,1,0,11.735126887207288,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.243254284385967
30,0,1,0,17.55234772825318,5.022633313741326,0,20.28607914786823,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.410251422206648
20,0,1,0,5.817220841045895,5.022633313741326,0,21.71352687802844,0,0,0,0,16.756652616983054,0,0,0,0,0,0,0,0,0,0,0,0,0,7.443282751378143
32,0,2,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.505281711969666
30,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,6.940472212541482
34,0,3,0,0,5.022633313741326,0,11.50524905251859,11.629500169719275,0,0,5.098681808301038,17.667306958694127,5.879988336435371,0,0,0,0,0,0,0,0,0,0,0,0,8.183742888927707
35,0,3,0,0,5.022633313741326,0,11.50524905251859,11.629500169719275,0,0,5.098681808301038,17.667306958694127,5.879988336435371,0,0,0,0,1,0,0,0,0,0,0,0,8.011426979117395
36,0,3,0,0,5.022633313741326,0,11.50524905251859,11.629500169719275,0,0,5.098681808301038,17.667306958694127,5.879988336435371,0,0,0,0,0,0,0,0,0,0,0,0,8.174463645893153
37,0,3,0,0,5.022633313741326,0,11.50524905251859,11.629500169719275,0,0,5.098681808301038,17.667306958694127,11.787168065786876,0,0,0,0,0,0,0,0,0,0,0,0,8.598909185886836
35,0,3,0,0,5.022633313741326,0,11.50524905251859,11.629500169719275,0,0,5.098681808301038,17.667306958694127,5.879988336435371,0,0,0,0,0,0,0,0,0,0,0,0,8.175049718978176
27,0,2,0,5.817220841045895,5.022633313741326,0,21.844003381179903,0,0,0,0,11.600939890232516,5.948339280986494,0,0,0,0,0,0,0,0,0,0,0,0,8.199926514117791
30,0,1,0,11.735126887207288,0,0,15.89566410019341,11.49902366656781,0,0,0,15.929943897949348,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6555111880064874
28,0,2,0,0,0,0,17.19263532720215,0,0,0,0,6.06636706846161,0,0,1,0,0,1,0,0,0,0,0,0,0,7.810193451228758
28,0,2,0,6.923737199690624,0,0,17.19263532720215,0,0,0,0,12.13273413692322,0,0,0,0,0,1,0,0,0,0,0,0,0,7.170753619023236
34,0,3,0,0,5.022633313741326,0,11.50524905251859,11.629500169719275,0,0,5.098681808301038,17.667306958694127,5.879988336435371,0,0,0,0,1,0,0,0,0,0,0,0,7.994783227565685
29,0,2,0,0,0,0,17.19263532720215,0,0,0,0,6.06636706846161,0,0,1,0,0,1,0,0,0,0,0,0,0,7.812188043246823
36,0,3,0,0,5.022633313741326,0,11.50524905251859,11.629500169719275,0,0,5.098681808301038,17.667306958694127,5.879988336435371,0,0,0,0,0,0,0,0,0,0,0,0,8.177871048996415
29,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1089018198380876
34,0,1,0,5.817220841045895,0,0,21.58305037487697,5.749511833283905,0,0,0,6.578935683598497,5.907179729351506,0,1,0,0,1,0,0,0,0,0,0,0,7.879765420105448
33,0,1,0,6.923737199690624,0,0,17.19263532720215,5.749511833283905,0,0,0,18.711669820521717,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,7.086665261088789
30,0,1,0,17.55234772825318,0,0,20.28607914786823,11.49902366656781,0,0,0,15.929943897949348,0,0,1,0,0,0,0,0,0,0,0,0,0,7.8244888036285944
34,0,2,0,5.817220841045895,5.022633313741326,0,21.71352687802844,0,0,0,0,18.179875573831012,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,7.997308105656145
