row ID;molecule_chembl_id;Units;IC50;SMILES;First(target_chembl_id (#1));pIC50
Row298;CHEMBL1169856;nM;5190;Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3F)C2)cc1C;CHEMBL203;5.284832642151542
Row299;CHEMBL1169870;nM;8150;NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Cl)cc1;CHEMBL203;5.088842391260024
Row300;CHEMBL1170278;nM;3880;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc2ccccc12;CHEMBL203;5.411168274405793
Row301;CHEMBL1170459;nM;5760;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc2ccccc2c1;CHEMBL203;5.239577516576788
Row303;CHEMBL1171273;nM;32000;COc1ccccc1/C=C/C(=O)OCCn1c([N+](=O)[O-])cnc1C;CHEMBL203;4.494850021680095
Row304;CHEMBL1171638;nM;21480;CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1Cl;CHEMBL203;4.6679657229724825
Row305;CHEMBL1171792;nM;85;Cc1ccc(Br)c2c(C#N)cc(C(=O)C3CC3)n12;CHEMBL203;7.070581074285707
Row306;CHEMBL1171822;nM;19320;CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(C)cc1;CHEMBL203;4.713992877920526
Row309;CHEMBL1172418;nM;24150;CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl;CHEMBL203;4.6170828649124696
Row310;CHEMBL1172419;nM;28690;CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1;CHEMBL203;4.542269451754002
Row311;CHEMBL1172573;nM;6270;NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1;CHEMBL203;5.202732459169283
Row312;CHEMBL1172602;nM;25470;COc1cc(OC)cc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)c1;CHEMBL203;4.593971055036385
Row313;CHEMBL1172603;nM;15560;CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(F)cc1;CHEMBL203;4.80799040734633
Row314;CHEMBL1172773;nM;82;C=CC(=O)Nc1ccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)cc1;CHEMBL203;7.086186147616283
Row315;CHEMBL1172781;nM;223;OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1;CHEMBL203;6.651695136951839
Row316;CHEMBL1172802;nM;4120;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(F)cc1;CHEMBL203;5.385102783966866
Row317;CHEMBL1172803;nM;3620;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Cl)cc1;CHEMBL203;5.441291429466834
Row318;CHEMBL1172823;nM;8920;NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(F)cc1;CHEMBL203;5.049635145623878
Row319;CHEMBL1172843;nM;7;C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1;CHEMBL203;8.154901959985743
Row320;CHEMBL1172855;nM;10060;NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Br)cc1;CHEMBL203;4.997402019280091
Row321;CHEMBL1172877;nM;26740;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1F;CHEMBL203;4.572838597074035
Row322;CHEMBL1172878;nM;20810;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Cl;CHEMBL203;4.681727919788374
Row323;CHEMBL1172915;nM;5740;COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1;CHEMBL203;5.241088107602026
Row324;CHEMBL1172916;nM;7380;Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1;CHEMBL203;5.131943638176959
Row325;CHEMBL1172917;nM;6850;NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1;CHEMBL203;5.1643094285075755
Row326;CHEMBL1172947;nM;24320;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Br;CHEMBL203;4.614036429399303
Row327;CHEMBL1172950;nM;14530;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc([N+](=O)[O-])c1;CHEMBL203;4.837734385701979
Row328;CHEMBL1172951;nM;12420;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc(F)c1;CHEMBL203;4.90587840415944
Row329;CHEMBL1172957;nM;10000;NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1;CHEMBL203;5
Row330;CHEMBL1172980;nM;7320;NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1;CHEMBL203;5.135488918941609
Row331;CHEMBL1173014;nM;13870;COc1cccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)c1;CHEMBL203;4.857923538926715
Row332;CHEMBL1173022;nM;19730;CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Cl)cc1;CHEMBL203;4.704872914747809
Row333;CHEMBL1173023;nM;20610;CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Br)cc1;CHEMBL203;4.685922008220788
Row334;CHEMBL1173105;nM;17310;COc1cc(OC)cc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)c1;CHEMBL203;4.7617029321246065
Row335;CHEMBL1173191;nM;10640;NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc([N+](=O)[O-])cc1;CHEMBL203;4.973058372040971
Row336;CHEMBL1173192;nM;11270;NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(O)cc1;CHEMBL203;4.948076083953894
Row337;CHEMBL1173193;nM;8090;COc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1;CHEMBL203;5.092051478387727
Row339;CHEMBL1173248;nM;16140;CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1;CHEMBL203;4.7920964696139485
Row340;CHEMBL1173249;nM;18350;CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1;CHEMBL203;4.736363931411892
Row341;CHEMBL1173250;nM;10970;NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Br;CHEMBL203;4.959793372425289
Row342;CHEMBL1173251;nM;12260;NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Cl;CHEMBL203;4.911509529817604
Row343;CHEMBL117326;nM;560;C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC;CHEMBL203;6.251811972993799
Row344;CHEMBL1173262;nM;9830;Cc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1;CHEMBL203;5.007446482167865
Row345;CHEMBL1173319;nM;17490;CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(C)cc1;CHEMBL203;4.757210190521324
Row346;CHEMBL1173324;nM;13370;NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1F;CHEMBL203;4.873868592738016
Row347;CHEMBL1173397;nM;15240;COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)cc1;CHEMBL203;4.8170150329964185
Row348;CHEMBL1173398;nM;20040;CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1;CHEMBL203;4.6981022828047925
Row349;CHEMBL1173454;nM;3060;Cc1ccc(C2=NN(C(N)=S)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C;CHEMBL203;5.514278573518421
Row350;CHEMBL1173455;nM;830;Cc1ccc(C2=NN(C(N)=S)C(c3ccc(F)cc3)C2)cc1C;CHEMBL203;6.080921907623926
Row351;CHEMBL1173456;nM;1360;Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)cc1C;CHEMBL203;5.866461091629783
Row352;CHEMBL1173457;nM;2170;Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C;CHEMBL203;5.66354026615147
Row353;CHEMBL1173601;nM;6430;NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Br;CHEMBL203;5.191789027075778
Row354;CHEMBL1173602;nM;7280;NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl;CHEMBL203;5.137868620686963
Row355;CHEMBL1173651;nM;3240;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Br)cc1;CHEMBL203;5.489454989793388
Row356;CHEMBL1173652;nM;7830;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1;CHEMBL203;5.106238237942057
Row357;CHEMBL1173653;nM;8110;Cc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1;CHEMBL203;5.090979145788845
Row358;CHEMBL1173655;nM;6;CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1;CHEMBL203;8.221848749616356
Row359;CHEMBL1173665;nM;6560;NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1F;CHEMBL203;5.1830961606243395
Row360;CHEMBL1173666;nM;7780;NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc([N+](=O)[O-])cc1;CHEMBL203;5.1090204030103115
Row361;CHEMBL1173667;nM;5270;NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(O)cc1;CHEMBL203;5.278189384787455
Row362;CHEMBL1173680;nM;17190;COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)cc1;CHEMBL203;4.764724123312948
Row363;CHEMBL1173688;nM;4210;Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Br)C2)cc1C;CHEMBL203;5.375717904164332
Row364;CHEMBL1173713;nM;10850;COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1;CHEMBL203;4.964570261815452
Row365;CHEMBL1173714;nM;6820;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(C(C)C)cc1;CHEMBL203;5.166215625343521
Row366;CHEMBL1173718;nM;620;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(-c2ccccc2)cc1;CHEMBL203;6.207608310501746
Row367;CHEMBL1173783;nM;1270;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(OCc2ccccc2)cc1;CHEMBL203;5.896196279044043
Row368;CHEMBL1173789;nM;25000;Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1[N+](=O)[O-];CHEMBL203;4.6020599913279625
Row369;CHEMBL1173794;nM;3870;Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Cl)C2)cc1C;CHEMBL203;5.4122890349810895
Row370;CHEMBL1173813;nM;340;Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1;CHEMBL203;6.468521082957745
Row371;CHEMBL1173814;nM;70;COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1;CHEMBL203;7.154901959985743
Row372;CHEMBL1173815;nM;130;Cc1ccc(C2=NN(C(N)=S)C(c3ccc(O)cc3)C2)cc1C;CHEMBL203;6.886056647693163
Row373;CHEMBL1173816;nM;18450;CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1;CHEMBL203;4.7340036295049215
Row375;CHEMBL117554;nM;7000;Clc1ccc(CNc2ncnc3ccccc23)cc1;CHEMBL203;5.154901959985743
Row377;CHEMBL117697;nM;842;COc1cccc(Nc2ncnc3ccccc23)c1;CHEMBL203;6.074687908500351
Row379;CHEMBL117710;nM;756;Brc1cccc(Oc2ncnc3ccccc23)c1;CHEMBL203;6.121478204498794
Row381;CHEMBL117804;nM;4100;c1ccc(CCNc2ncnc3ccccc23)cc1;CHEMBL203;5.3872161432802645
Row384;CHEMBL118000;nM;2290;N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1;CHEMBL203;5.6401645176601125
Row385;CHEMBL118109;nM;19054.61;COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O;CHEMBL203;4.719999935717911
Row386;CHEMBL118130;nM;6;Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1;CHEMBL203;8.221848749616356
Row387;CHEMBL118205;nM;5248.07;COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O;CHEMBL203;5.280000380871157
Row389;CHEMBL118321;nM;7943.28;COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O;CHEMBL203;5.100000128334196
Row391;CHEMBL118904;nM;270;O=[N+]([O-])c1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1;CHEMBL203;6.568636235841012
Row393;CHEMBL119033;nM;139;COc1cccc2ncnc(Nc3cccc(Br)c3)c12;CHEMBL203;6.856985199745905
Row395;CHEMBL119156;nM;3388.44;COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O;CHEMBL203;5.4700002001227075
Row402;CHEMBL119708;nM;8000;O=[N+]([O-])c1cccc2ncnc(NCc3ccccc3)c12;CHEMBL203;5.096910013008056
Row405;CHEMBL1198361;nM;85;Brc1cccc(Nc2ncnc3cc4c(cc23)OCCCO4)c1;CHEMBL203;7.070581074285707
Row406;CHEMBL1198370;nM;13.6;Brc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1;CHEMBL203;7.866461091629782
Row407;CHEMBL119923;nM;14800;COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O;CHEMBL203;4.829738284605043
Row408;CHEMBL119977;nM;19;Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1;CHEMBL203;7.721246399047171
Row409;CHEMBL119982;nM;870;Clc1cccc(Nc2[nH]nc3ncnc(NCc4ccccc4)c23)c1;CHEMBL203;6.060480747381382
Row410;CHEMBL119987;nM;707.95;COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O;CHEMBL203;6.149997413907539
Row416;CHEMBL1200558;nM;5377;CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1;CHEMBL203;5.269459963522881
Row426;CHEMBL1200679;nM;2188.4;[Cl-].[Cl-].[Zn+2];CHEMBL203;5.659873293894568
Row427;CHEMBL120069;nM;130;Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1;CHEMBL203;6.886056647693163
Row441;CHEMBL1201179;nM;5;CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O;CHEMBL203;8.301029995663981
Row453;CHEMBL1202061;nM;1000;CCOC(=O)C(=O)Oc1ccc(-c2c(C(=O)OCC)oc3cc(O)cc(O)c3c2=O)cc1.O=C(O)C(=O)O;CHEMBL203;6
Row454;CHEMBL1202473;nM;300;COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl;CHEMBL203;6.522878745280337
Row455;CHEMBL1202477;nM;100;COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl;CHEMBL203;7
Row456;CHEMBL1202478;nM;100;COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl;CHEMBL203;7
Row457;CHEMBL120319;nM;130;Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1;CHEMBL203;6.886056647693163
Row458;CHEMBL1203934;nM;51;COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl;CHEMBL203;7.292429823902063
Row459;CHEMBL1203935;nM;8.95;CCOc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OCC.Cl;CHEMBL203;8.048176964684089
Row460;CHEMBL1203936;nM;20;COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC.Cl;CHEMBL203;7.698970004336019
Row461;CHEMBL1203937;nM;17;CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC.Cl;CHEMBL203;7.769551078621726
Row462;CHEMBL1203938;nM;47.7;COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC.Cl;CHEMBL203;7.3214816209598865
Row463;CHEMBL1203939;nM;9.31;CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC.Cl;CHEMBL203;8.031050319018657
Row464;CHEMBL1203940;nM;16;CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC.Cl;CHEMBL203;7.795880017344075
Row465;CHEMBL1204168;nM;0.66;COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC.Cl;CHEMBL203;9.18045606445813
Row466;CHEMBL1204199;nM;0.41;CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl;CHEMBL203;9.387216143280265
Row467;CHEMBL1204261;nM;8.17;CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl;CHEMBL203;8.087777943467584
Row468;CHEMBL1204262;nM;0.64;CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC.Cl;CHEMBL203;9.193820026016112
Row469;CHEMBL1204305;nM;1.05;COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC.Cl;CHEMBL203;8.978810700930062
Row470;CHEMBL1204360;nM;32.2;COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl;CHEMBL203;7.492144128304169
Row471;CHEMBL120564;nM;87096.36;COc1cc(C=C(C#N)C#N)cc(C)c1O;CHEMBL203;4.059999994991733
Row472;CHEMBL120667;nM;450000;Cc1c(C)n(C)c2ncnc(Nc3cccc(Cl)c3)c12;CHEMBL203;3.346787486224657
Row474;CHEMBL120719;nM;96000;COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O;CHEMBL203;4.017728766960432
Row477;CHEMBL120979;nM;8;COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1;CHEMBL203;8.096910013008056
Row479;CHEMBL121190;nM;160;Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2;CHEMBL203;6.795880017344075
Row480;CHEMBL121260;nM;84;Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1;CHEMBL203;7.075720713938119
Row481;CHEMBL12131;nM;564;Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O;CHEMBL203;6.248720896016658
Row482;CHEMBL121405;nM;2000;OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1;CHEMBL203;5.698970004336019
Row486;CHEMBL121796;nM;7;Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1;CHEMBL203;8.154901959985743
Row488;CHEMBL121954;nM;1;Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1;CHEMBL203;9
Row492;CHEMBL122068;nM;220;Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1;CHEMBL203;6.657577319177793
Row496;CHEMBL1221512;nM;3216;CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS;CHEMBL203;5.492683959923586
Row499;CHEMBL1221700;nM;689;C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1;CHEMBL203;6.161780778092375
Row500;CHEMBL122182;nM;8;Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1;CHEMBL203;8.096910013008056
Row501;CHEMBL122243;nM;800;Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1;CHEMBL203;6.096910013008056
Row502;CHEMBL122245;nM;7;COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1;CHEMBL203;8.154901959985743
Row503;CHEMBL122260;nM;9700;CNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O;CHEMBL203;5.013228265733755
Row504;CHEMBL122397;nM;900;CCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O;CHEMBL203;6.045757490560675
Row505;CHEMBL122411;nM;30;COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1;CHEMBL203;7.522878745280337
Row506;CHEMBL122522;nM;6760.83;COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O;CHEMBL203;5.169999984192582
Row508;CHEMBL122721;nM;27200;CCCCCCCCCCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O;CHEMBL203;4.565431095965802
Row509;CHEMBL122785;nM;10300;O=S(=O)(O)c1cc(NCc2cc(O)ccc2O)ccc1O;CHEMBL203;4.987162775294828
Row511;CHEMBL1229592;nM;6.18;C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1;CHEMBL203;8.209011524911185
Row513;CHEMBL123045;nM;5400;O=[N+]([O-])c1cc(NCc2cc(O)ccc2O)ccc1O;CHEMBL203;5.267606240177031
Row514;CHEMBL123046;nM;41900;Oc1ccc(NCc2cc(O)ccc2O)cc1;CHEMBL203;4.377785977033706
Row516;CHEMBL1230609;nM;2990;COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1;CHEMBL203;5.52432881167557
Row517;CHEMBL1230790;nM;954;CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21;CHEMBL203;6.020451625295905
Row523;CHEMBL123189;nM;8;COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1;CHEMBL203;8.096910013008056
Row527;CHEMBL1233881;nM;2300;COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC;CHEMBL203;5.638272163982407
Row528;CHEMBL1233882;nM;610;CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21;CHEMBL203;6.214670164989233
Row529;CHEMBL1234815;nM;388;Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21;CHEMBL203;6.411168274405792
Row537;CHEMBL1240544;nM;9140;C[C@@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21;CHEMBL203;5.039053804266169
Row538;CHEMBL1240545;nM;13000;CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21;CHEMBL203;4.886056647693164
Row539;CHEMBL1240553;nM;3300;COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC;CHEMBL203;5.481486060122113
Row540;CHEMBL1240554;nM;1400;CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC;CHEMBL203;5.853871964321762
Row541;CHEMBL1240565;nM;15000;Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21;CHEMBL203;4.823908740944319
Row542;CHEMBL1240566;nM;2900;Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21;CHEMBL203;5.537602002101044
Row551;CHEMBL1241241;nM;922;CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21;CHEMBL203;6.035269078946371
Row554;CHEMBL1241270;nM;12400;Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O;CHEMBL203;4.906578314837765
Row555;CHEMBL1241271;nM;19000;Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O;CHEMBL203;4.721246399047172
Row556;CHEMBL1241299;nM;100000;Cn1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21;CHEMBL203;4
Row557;CHEMBL1241300;nM;100000;COc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O;CHEMBL203;4
Row558;CHEMBL1241301;nM;100000;COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O;CHEMBL203;4
Row564;CHEMBL1241390;nM;100000;CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21;CHEMBL203;4
Row565;CHEMBL1241391;nM;100000;CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21;CHEMBL203;4
Row566;CHEMBL1241439;nM;5960;CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21;CHEMBL203;5.224753740259764
Row569;CHEMBL1241481;nM;170;COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C;CHEMBL203;6.769551078621726
Row570;CHEMBL1241482;nM;100000;Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2Cc1ocnc1-c1ccccc1;CHEMBL203;4
Row571;CHEMBL1241483;nM;3860;COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F;CHEMBL203;5.413412695328246
Row572;CHEMBL1241484;nM;158;CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21;CHEMBL203;6.801342913045577
Row573;CHEMBL1241485;nM;3850;COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N;CHEMBL203;5.414539270491499
Row574;CHEMBL1241486;nM;5320;COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO;CHEMBL203;5.274088367704953
Row575;CHEMBL1241487;nM;33;Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O;CHEMBL203;7.481486060122113
Row578;CHEMBL1241490;nM;964;CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21;CHEMBL203;6.01592296609717
Row579;CHEMBL1241491;nM;575;Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1;CHEMBL203;6.2403321553103694
Row580;CHEMBL1241492;nM;8300;CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21;CHEMBL203;5.080921907623926
Row581;CHEMBL1241578;nM;550;CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21;CHEMBL203;6.259637310505757
Row582;CHEMBL1241579;nM;4800;C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21;CHEMBL203;5.318758762624412
Row583;CHEMBL1241580;nM;1150;Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCC1;CHEMBL203;5.939302159646388
Row584;CHEMBL1241581;nM;84;COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N;CHEMBL203;7.075720713938119
Row585;CHEMBL1241582;nM;100000;CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21;CHEMBL203;4
Row586;CHEMBL1241583;nM;17000;CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21;CHEMBL203;4.769551078621726
